-20,53,6
-21,56,7
-29,65,15
-29,66,20
-29,80,24
-31,82,30
-36,78,36
-30,59,32
-30,55,29
-31,61,20
-30,67,17
-31,81,15
-29,81,11
-27,79,7
-24,71,1
-23,70,1
-20,65,1
-22,61,0
-21,55,1
-19,53,3
-17,49,4
-17,50,4
-16,51,4
-15,56,7
-15,58,9
-13,62,9
-12,70,10
-12,68,20
-12,60,19
-14,56,21
-13,50,18
-13,55,12
-16,71,12
-13,74,14
-14,70,12
-19,65,12
-20,63,13
-27,63,9
-30,65,9
-29,64,12
-27,61,14
-24,59,18
-25,59,19
-27,60,18
-28,60,17
-29,62,17
-28,65,15
-29,74,15
-30,83,15
-30,71,14
-27,61,12
-24,60,8
-26,65,6
-27,74,4
-28,79,1
-27,80,0
-25,77,0
-21,66,-4
-23,60,-6
-24,59,-6
-25,58,-7
-25,57,-7
-23,54,-7
-22,53,-5
-19,52,-3
-20,54,-1
-20,54,2
-18,54,5
-17,64,5
-17,63,15
-16,64,21
-10,60,26
-9,54,26
-11,56,26
-16,67,16
-18,75,13
-21,76,15
-21,69,16
-24,60,17
-26,59,14
-27,60,11
-26,61,12
-24,61,14
-23,57,14
-25,56,13
-30,57,12
-32,59,11
-32,60,11
-34,67,11
-34,76,12
-33,87,14
-32,78,12
-28,62,9
-27,64,9
-28,70,7
-25,78,7
-23,78,7
-19,79,7
-19,78,6
-16,73,6
-19,70,4
-19,65,2
-17,57,2
-16,53,3
-14,49,6
-12,48,7
-11,48,7
-10,47,7
-10,48,10
-12,51,8
-13,61,7
-18,72,8
-20,72,8
-26,70,13
-26,67,14
-24,67,12
-22,80,7
-20,84,8
-19,79,8
-21,73,7
-23,62,5
-25,59,3
-29,55,3
-26,56,7
-24,55,8
-21,54,11
-19,54,14
-23,52,12
-25,53,13
-28,58,17
-29,60,18
-27,65,22
-23,75,22
-23,78,23
-23,81,25
-22,75,23
-22,62,17
-20,63,16
-21,71,14
-19,78,15
-16,76,15
-13,70,13
-12,67,11
-14,61,7
-15,58,6
-17,54,4
-18,52,4
-19,51,6
-19,50,8
-18,50,9
-16,52,13
-14,54,13
-13,54,11
-13,56,14
-13,59,14
-16,71,10
-17,75,11
-16,80,10
-17,79,6
-16,77,-4
-19,81,-13
-24,83,-16
-29,83,-16
-29,82,-15
-25,76,-16
-23,74,-17
-22,69,-19
-23,64,-20
-24,62,-19
-23,61,-18
-23,62,-17
-24,62,-16
-25,61,-17
-26,60,-16
-27,60,-15
-31,63,-12
-36,69,-5
-35,75,1
-44,82,4
-41,77,9
-34,59,19
-37,60,22
-49,66,24
-49,70,19
-42,69,18
-32,70,19
-31,70,17
-29,74,13
-28,74,11
-25,74,7
-23,71,5
-21,70,5
-19,66,5
-19,64,5
-18,65,4
-17,64,4
-17,64,7
-15,61,7
-12,60,7
-7,76,4
-7,76,8
-12,54,12
-14,43,10
-12,42,7
-15,55,6
-13,64,11
-8,70,12
-8,69,10
-14,66,10
-17,66,12
-21,67,12
-24,68,9
-24,69,7
-24,68,11
-24,66,13
-24,62,14
-26,60,14
-29,60,17
-30,60,18
-32,62,17
-30,64,14
-30,71,15
-29,77,18
-28,78,18
-27,62,15
-27,57,13
-27,59,7
-23,75,4
-27,83,2
-29,90,-2
-28,87,-4
-21,77,-6
-18,74,-5
-17,70,-3
-19,66,-6
-20,64,-7
-22,60,-7
-22,59,-7
-18,58,-7
-17,57,-8
-17,63,-7
-15,59,-4
-17,64,-4
-18,64,3
-21,64,8
-15,48,22
-9,45,24
-8,52,19
-8,67,19
-6,71,22
-6,70,25
-9,68,25
-14,66,26
-17,65,21
-22,66,16
-23,66,17
-22,66,18
-22,62,18
-23,60,17
-25,59,16
-26,58,16
-27,60,14
-27,62,13
-26,66,11
-27,78,11
-27,79,11
-26,73,11
-25,65,10
-26,63,5
-28,71,6
-29,84,7
-21,81,5
-17,79,4
-13,72,4
-13,69,4
-15,60,1
-16,57,-1
-18,51,-2
-19,49,-1
-18,49,0
-18,52,3
-17,55,3
-15,59,6
-12,61,7
-9,74,5
-11,71,15
-14,64,19
-17,51,15
-18,51,14
-18,61,14
-19,68,12
-16,78,11
-16,72,13
-18,69,13
-21,66,15
-25,64,13
-29,61,9
-29,60,9
-23,57,14
-21,55,15
-21,55,16
-25,58,17
-26,59,16
-27,63,16
-27,64,14
-28,77,16
-29,78,16
-30,74,13
-25,61,7
-24,61,5
-27,69,5
-29,73,3
-31,86,0
-28,84,1
-19,79,1
-14,72,0
-16,68,-1
-20,63,-4
-21,61,-4
-21,55,-4
-20,53,-3
-17,52,0
-15,51,1
-15,54,1
-15,56,3
-14,58,5
-16,66,9
-16,65,12
-16,61,22
-13,51,23
-12,49,23
-13,58,17
-14,68,17
-15,82,20
-14,80,19
-18,70,19
-18,65,18
-23,63,15
-26,62,11
-26,63,10
-22,60,13
-22,59,14
-23,53,14
-24,53,13
-28,57,14
-27,61,14
-27,63,15
-25,73,13
-25,79,15
-28,76,13
-29,67,11
-26,59,11
-22,63,10
-22,70,9
-21,82,7
-19,83,7
-16,80,5
-15,76,4
-14,67,2
-15,61,0
-16,59,0
-18,59,-1
-18,58,0
-17,54,1
-14,50,1
-13,49,2
-14,48,3
-16,49,4
-19,50,8
-21,56,11
-18,62,13
-17,72,12
-15,84,16
-10,71,22
-11,62,23
-16,58,21
-20,60,18
-25,77,15
-23,82,16
-16,71,19
-14,65,20
-15,57,18
-21,57,14
-24,56,11
-24,55,7
-23,54,7
-21,56,9
-21,57,10
-20,58,10
-20,62,11
-21,63,12
-20,65,14
-20,64,13
-15,64,17
-12,60,19
-12,56,15
-18,65,16
-21,68,16
-27,67,19
-28,63,20
-24,59,15
-23,66,15
-22,77,15
-21,82,15
-21,81,13
-19,73,11
-18,69,11
-18,65,9
-18,63,7
-20,55,5
-20,53,5
-17,50,7
-14,47,9
-12,47,9
-10,50,9
-9,51,8
-13,56,6
-14,60,7
-15,67,4
-16,77,2
-17,81,2
-16,84,2
-17,85,-1
-21,81,-13
-23,81,-15
-16,83,-11
-15,75,-17
-18,73,-20
-16,76,-20
-15,72,-25
-19,64,-30
-19,63,-27
-19,58,-20
-21,55,-18
-22,57,-17
-24,58,-16
-25,58,-16
-29,64,-11
-31,68,-8
-33,65,-6
-32,73,7
-33,73,7
-42,87,17
-46,90,23
-43,74,24
-40,65,28
-35,58,32
-39,59,27
-40,62,24
-38,75,16
-35,83,16
-27,82,12
-24,79,10
-24,76,6
-24,74,3
-24,71,2
-22,65,1
-21,62,2
-19,56,2
-20,52,2
-21,47,3
-21,45,4
-19,44,6
-17,44,10
-16,45,12
-13,50,13
-8,60,9
-14,76,15
-17,69,22
-17,52,24
-16,61,13
-20,71,13
-23,80,16
-22,80,15
-19,74,10
-19,74,13
-24,68,16
-26,61,10
-25,61,9
-22,58,11
-20,56,13
-20,54,13
-20,52,12
-22,53,13
-25,56,13
-25,58,13
-26,64,13
-24,70,11
-25,86,13
-25,85,14
-25,70,13
-24,60,9
-26,63,2
-29,72,4
-30,78,7
-27,76,5
-24,74,3
-19,69,3
-19,63,3
-19,60,2
-20,55,1
-20,53,2
-19,50,3
-19,50,4
-17,50,5
-17,52,5
-16,55,6
-15,55,9
-13,60,7
-15,74,9
-17,74,13
-20,59,15
-19,53,17
-17,54,15
-21,70,12
-21,79,11
-15,79,13
-13,73,13
-17,62,14
-19,60,15
-25,57,8
-28,60,7
-27,60,10
-23,58,13
-22,57,14
-22,55,14
-24,56,15
-27,60,16
-27,64,17
-26,65,16
-27,81,16
-27,84,17
-27,76,16
-26,64,14
-24,52,9
-25,56,8
-29,74,9
-26,83,8
-22,85,7
-15,82,5
-12,77,6
-13,68,4
-14,64,3
-17,58,0
-19,53,0
-19,52,0
-16,51,2
-14,49,2
-13,51,3
-12,53,5
-14,54,8
-13,57,11
-14,67,12
-12,69,13
-12,73,18
-13,66,20
-15,57,15
-17,59,12
-22,73,11
-23,78,12
-19,74,12
-18,69,11
-18,65,11
-20,63,11
-25,59,6
-27,60,8
-27,60,10
-25,58,13
-24,57,14
-24,57,15
-25,58,16
-26,60,17
-26,63,17
-26,63,16
-26,76,18
-25,80,18
-23,78,16
-22,71,15
-20,58,12
-22,65,9
-23,73,10
-20,81,10
-18,82,9
-13,75,7
-11,71,7
-12,64,3
-13,61,2
-15,57,3
-17,52,2
-17,51,3
-16,49,4
-14,50,4
-12,52,5
-13,55,8
-13,57,9
-13,62,7
-14,71,8
-16,74,12
-17,73,12
-19,66,15
-18,63,18
-18,63,16
-20,73,9
-20,80,9
-18,77,12
-19,72,12
-20,61,11
-21,59,10
-24,56,6
-23,54,7
-20,54,9
-17,51,10
-18,50,10
-21,53,11
-23,55,12
-24,59,15
-25,61,16
-24,68,18
-21,77,20
-20,77,20
-19,66,20
-20,60,17
-22,59,16
-24,63,15
-24,78,15
-19,82,16
-16,78,14
-13,71,12
-14,68,12
-14,60,10
-15,58,8
-16,57,7
-15,53,7
-15,53,8
-15,54,9
-15,54,9
-16,58,8
-17,59,8
-19,61,8
-18,66,5
-18,72,5
-19,71,1
-20,71,-1
-23,69,0
-24,66,0
-25,65,-1
-21,74,-1
-20,74,-4
-18,68,-6
-19,66,-5
-21,62,-4
-23,60,-4
-24,62,-6
-22,62,-3
-22,62,-1
-23,62,2
-24,60,3
-28,62,9
-28,62,12
-29,63,15
-24,64,21
-24,66,23
-26,70,30
-26,67,29
-30,67,28
-31,70,30
-27,69,28
-23,69,26
-23,74,20
-22,78,20
-22,76,16
-20,75,12
-20,73,11
-19,70,10
-18,66,7
-17,59,3
-18,54,4
-19,53,6
-19,51,7
-19,50,6
-18,52,11
-17,52,14
-14,55,18
-10,57,19
-9,60,17
-9,64,18
-11,65,17
-18,62,16
-20,59,19
-17,60,20
-10,67,11
-8,70,9
-10,69,8
-13,67,9
-22,66,9
-22,63,7
-18,59,3
-16,57,2
-18,58,5
-20,55,5
-21,53,4
-21,55,7
-21,56,10
-21,58,12
-21,66,14
-20,69,15
-21,82,14
-24,88,15
-24,81,17
-25,67,15
-25,46,15
-26,46,16
-34,64,15
-31,82,14
-28,83,12
-21,85,14
-19,83,14
-18,75,9
-18,70,8
-23,63,5
-27,58,6
-25,56,6
-22,48,7
-22,47,11
-22,47,14
-21,46,13
-21,43,12
-21,45,13
-20,46,13
-19,56,8
-20,67,7
-27,73,7
-27,67,5
-27,65,4
-25,68,3
-24,69,1
-23,76,-2
-22,79,-3
-19,73,-7
-20,70,-8
-22,69,-9
-23,67,-12
-25,65,-12
-25,63,-12
-24,62,-12
-23,64,-9
-23,65,-8
-25,64,-8
-25,63,-4
-25,61,-2
-23,58,1
-22,59,2
-21,64,4
-21,65,7
-22,62,12
-23,61,13
-23,58,9
-29,75,12
-31,82,15
-33,73,13
-33,67,13
-31,60,16
-31,60,16
-34,61,15
-36,62,16
-36,60,16
-37,58,18
-36,57,18
-34,56,15
-33,55,15
-30,54,16
-28,52,18
-27,50,17
-24,51,15
-22,52,14
-19,52,15
-18,53,16
-18,57,14
-22,55,13
-25,51,13
-25,45,13
-24,47,13
-24,58,15
-23,62,15
-25,65,14
-28,64,17
-29,63,18
-28,64,18
-27,64,18
-23,62,15
-23,60,14
-25,59,14
-26,59,16
-28,60,15
-26,66,16
-24,68,16
-24,60,14
-25,56,13
-40,62,15
-44,74,15
-41,77,-7
-55,75,-27
-56,67,-29
-63,64,-35
-66,64,-44
-56,64,-43
-52,66,-40
-46,69,-33
-39,72,-26
-35,71,-23
-26,64,-17
-23,63,-13
-19,64,-7
-17,70,-3
-16,73,2
7,72,4
21,92,13
7,80,10
2,62,8
3,72,7
1,75,8
-3,77,10
-6,75,12
-13,75,13
-17,71,6
-20,72,4
-24,75,3
-26,73,2
-29,69,4
-29,63,8
-29,60,8
-30,60,14
-27,59,15
-31,57,10
-34,61,10
-40,88,17
-38,87,20
-31,61,15
-27,61,12
-29,68,11
-29,88,7
-27,93,6
-20,93,5
-18,89,5
-15,79,2
-15,71,-2
-16,69,-2
-17,64,-2
-17,61,-2
-16,57,-1
-15,56,0
-14,55,0
-13,54,1
-12,54,1
-9,64,0
-10,66,3
-18,57,16
-21,50,19
-14,45,15
-11,67,11
-12,74,14
-11,73,20
-13,68,18
-18,63,16
-22,64,18
-26,63,13
-21,61,12
-20,62,15
-23,58,18
-25,57,15
-30,61,15
-32,63,15
-33,69,15
-34,77,14
-34,92,16
-26,76,13
-23,62,11
-21,53,6
-22,58,5
-28,75,4
-30,82,2
-28,82,0
-22,76,-1
-19,73,-2
-17,67,-1
-17,65,-1
-17,61,-2
-17,60,-1
-16,57,-1
-14,60,-1
-13,63,-1
-12,62,-2
-11,64,-2
-14,73,1
-15,65,4
-21,52,15
-17,45,12
-17,47,14
-15,63,16
-14,71,17
-13,73,14
-15,70,10
-21,64,8
-27,64,9
-29,65,7
-28,64,8
-28,63,10
-25,58,14
-24,56,13
-26,59,14
-27,64,14
-27,66,14
-26,64,14
-27,65,11
-30,78,13
-30,81,15
-28,61,11
-27,56,8
-27,66,7
-26,78,8
-24,83,6
-17,82,4
-15,79,4
-15,72,3
-16,68,2
-18,63,-2
-18,60,-2
-17,58,-2
-15,57,-2
-13,56,-2
-12,56,-2
-12,55,-2
-14,53,-3
-15,59,-4
-16,68,0
-23,69,11
-21,53,17
-12,37,21
-11,41,23
-14,64,27
-16,78,27
-17,77,26
-23,71,30
-26,69,32
-28,63,20
-30,61,11
-31,65,10
-26,66,10
-24,63,12
-20,62,13
-19,61,13
-22,62,11
-22,60,11
-22,57,9
-24,56,4
-29,69,6
-38,58,-11
-48,61,-15
-55,74,-36
-55,82,-42
-38,97,-40
-32,97,-41
-28,85,-35
-26,88,-34
-29,80,-37
-28,73,-31
-26,67,-24
-23,65,-15
-20,63,-10
-15,60,-4
-13,55,-2
-13,53,-2
-13,57,3
-11,56,4
-12,67,5
-13,74,7
-15,69,14
-13,63,15
-11,61,13
-8,62,6
-10,68,6
-14,76,8
-16,75,8
-23,69,7
-24,63,7
-24,61,6
-26,60,6
-25,61,6
-23,63,6
-23,63,7
-22,59,8
-24,56,9
-25,58,10
-28,63,11
-28,64,13
-27,67,13
-29,76,15
-33,88,21
-31,81,21
-23,57,17
-23,61,13
-24,68,11
-20,85,12
-18,86,13
-14,79,12
-13,73,9
-12,65,4
-15,59,1
-17,58,0
-17,55,1
-16,53,1
-16,53,1
-15,54,1
-15,56,3
-15,59,6
-14,58,9
-11,64,4
-13,76,5
-16,75,13
-18,65,15
-18,47,14
-19,55,10
-23,66,11
-22,75,9
-19,72,8
-17,64,11
-16,61,12
-23,61,9
-28,60,7
-26,60,8
-23,55,10
-23,54,12
-24,54,12
-26,56,11
-30,65,18
-30,67,17
-30,73,15
-32,91,19
-30,85,18
-26,64,13
-23,56,12
-23,52,9
-26,57,5
-30,70,5
-30,78,1
-28,83,0
-22,79,-1
-19,75,-2
-16,69,-1
-18,67,-1
-21,61,-7
-24,59,-9
-25,58,-10
-22,58,-9
-18,56,-8
-15,58,-8
-14,61,-6
-15,58,0
-16,72,5
-16,74,5
-20,59,8
-20,50,16
-16,49,28
-15,51,26
-9,55,22
-8,66,26
-10,69,27
-16,71,25
-19,70,25
-23,66,20
-23,63,17
-24,65,15
-22,67,17
-20,66,17
-18,61,15
-18,58,14
-21,55,12
-23,55,12
-26,57,10
-27,60,10
-27,60,9
-28,70,7
-31,80,8
-32,77,7
-30,71,3
-27,59,1
-28,60,-3
-29,70,-12
-34,84,-13
-35,80,-14
-28,73,-14
-23,71,-12
-20,64,-6
-20,60,-5
-22,56,-6
-24,54,-6
-24,55,-6
-21,55,-2
-19,56,-1
-15,60,1
-14,60,5
-15,61,9
-15,64,7
-17,67,7
-18,74,16
-15,69,19
-10,52,18
-11,47,14
-14,53,13
-15,64,12
-16,68,11
-22,67,14
-24,64,15
-29,62,13
-31,63,13
-33,65,14
-32,66,14
-30,67,15
-25,61,12
-25,60,13
-25,61,16
-25,61,15
-26,57,12
-25,56,10
-26,65,10
-32,69,11
-32,66,8
-32,68,0
-34,72,-4
-37,77,-17
-38,75,-27
-36,71,-37
-37,69,-39
-36,68,-40
-39,64,-46
-40,63,-44
-35,65,-34
-37,67,-32
-38,64,-31
-41,67,-29
-41,67,-26
-38,69,-16
